Format,1.0B,
-63,
-63,
-63,
-65,
-65,
-62,
-66,
-65,
-65,
-65,
-65,
-65,
-65,
-65,
-63,
-63,
-65,
-63,
-63,
-65,
-65,
-63,
-63,
-65,
-63,
-65,
-63,
-63,
-65,
-63,
-63,
-65,
-63,
-63,
-63,
-62,
-62,
-63,
-63,
-65,
-66,
-66,
-65,
-63,
-66,
-65,
-63,
-65,
-63,
-63,
-65,
-65,
-65,
-63,
-65,
-63,
-63,
-63,
-65,
-65,
-63,
-63,
-62,
-65,
-63,
-63,
-66,
-63,
-65,
-63,
-65,
-61,
-63,
-65,
-65,
-63,
-66,
-62,
-65,
-63,
-63,
-65,
-62,
-65,
-63,
-63,
-65,
-62,
-61,
-63,
-65,
-63,
-62,
-62,
-63,
-63,
-63,
-63,
-65,
-62,
61,
62,
59,
59,
59,
61,
61,
61,
59,
61,
59,
59,
61,
58,
61,
61,
61,
61,
62,
61,
61,
61,
59,
59,
61,
59,
61,
61,
61,
61,
61,
62,
59,
62,
62,
61,
61,
59,
59,
61,
62,
62,
59,
59,
61,
59,
59,
61,
62,
61,
59,
61,
61,
61,
59,
62,
61,
61,
61,
61,
61,
61,
61,
62,
61,
62,
61,
61,
61,
61,
61,
62,
61,
61,
61,
62,
61,
59,
62,
62,
61,
61,
62,
61,
61,
61,
61,
61,
59,
61,
59,
61,
62,
59,
61,
61,
61,
59,
61,
59,
61,
61,
61,
61,
61,
61,
59,
62,
61,
61,
61,
61,
61,
59,
61,
61,
61,
61,
61,
61,
59,
61,
61,
59,
59,
61,
61,
61,
62,
59,
61,
61,
61,
58,
61,
61,
61,
61,
61,
62,
61,
61,
61,
61,
61,
61,
61,
61,
61,
61,
61,
61,
61,
59,
59,
61,
59,
61,
62,
62,
61,
59,
61,
61,
61,
61,
61,
61,
59,
58,
61,
61,
61,
59,
61,
62,
62,
61,
61,
62,
61,
59,
58,
61,
61,
61,
61,
61,
61,
61,
62,
61,
61,
61,
62,
62,
61,
61,
59,
62,
59,
62,
59,
62,
61,
61,
61,
62,
59,
61,
61,
61,
61,
61,
59,
59,
59,
61,
61,
62,
61,
59,
63,
61,
61,
59,
61,
61,
59,
62,
59,
61,
59,
61,
59,
61,
61,
61,
61,
61,
61,
61,
62,
61,
62,
61,
61,
61,
62,
61,
59,
58,
61,
59,
61,
62,
59,
61,
61,
61,
62,
61,
61,
62,
61,
62,
59,
61,
61,
61,
61,
59,
61,
62,
61,
61,
61,
62,
61,
62,
61,
62,
62,
61,
61,
61,
62,
61,
61,
61,
61,
61,
61,
61,
62,
62,
61,
62,
62,
61,
59,
61,
62,
62,
62,
62,
61,
62,
61,
61,
61,
61,
61,
61,
62,
61,
61,
62,
62,
61,
61,
62,
61,
61,
61,
61,
61,
62,
61,
61,
61,
61,
61,
61,
59,
61,
59,
61,
61,
61,
61,
61,
61,
61,
61,
62,
61,
59,
62,
61,
61,
61,
61,
61,
61,
62,
59,
62,
61,
61,
61,
61,
61,
62,
61,
61,
59,
61,
61,
59,
59,
62,
61,
59,
61,
61,
61,
61,
62,
61,
61,
61,
62,
61,
62,
61,
61,
61,
61,
62,
62,
61,
61,
61,
61,
61,
62,
59,
61,
61,
61,
61,
62,
62,
61,
61,
61,
61,
62,
61,
61,
62,
61,
61,
61,
63,
61,
62,
61,
61,
61,
61,
62,
61,
61,
61,
61,
59,
61,
61,
61,
61,
61,
61,
59,
62,
62,
61,
62,
61,
61,
61,
61,
61,
61,
61,
61,
61,
61,
62,
61,
62,
61,
61,
61,
62,
62,
61,
59,
61,
61,
61,
61,
61,
62,
61,
61,
61,
62,
58,
58,
61,
62,
62,
58,
61,
61,
61,
61,
62,
62,
61,
59,
62,
62,
61,
62,
62,
61,
62,
61,
61,
61,
62,
61,
62,
62,
62,
62,
62,
61,
61,
61,
62,
62,
61,
61,
61,
61,
61,
61,
61,
61,
62,
61,
61,
61,
61,
61,
61,
62,
62,
61,
61,
61,
61,
61,
62,
61,
61,
61,
61,
62,
61,
62,
61,
61,
61,
62,
61,
61,
61,
59,
59,
61,
61,
61,
61,
61,
59,
59,
58,
61,
62,
59,
62,
61,
59,
61,
61,
61,
63,
58,
61,
62,
61,
61,
61,
62,
61,
61,
61,
59,
59,
62,
61,
61,
61,
59,
61,
59,
61,
59,
61,
61,
59,
62,
61,
61,
61,
61,
59,
62,
61,
59,
61,
61,
62,
59,
62,
61,
61,
59,
62,
61,
61,
59,
61,
62,
59,
61,
62,
62,
62,
61,
61,
62,
61,
61,
62,
61,
61,
61,
59,
61,
62,
61,
61,
59,
59,
61,
59,
59,
62,
59,
61,
61,
61,
61,
61,
61,
61,
61,
61,
62,
61,
59,
62,
62,
62,
61,
59,
59,
59,
59,
62,
62,
61,
62,
61,
61,
61,
59,
61,
61,
62,
59,
61,
61,
62,
61,
61,
61,
61,
59,
61,
62,
61,
61,
59,
59,
61,
62,
61,
61,
62,
61,
61,
61,
61,
61,
61,
61,
58,
61,
62,
61,
61,
61,
61,
61,
61,
62,
62,
61,
62,
61,
59,
61,
59,
59,
62,
61,
61,
59,
61,
62,
62,
62,
61,
61,
61,
59,
59,
61,
59,
59,
61,
59,
61,
59,
61,
61,
59,
59,
62,
59,
61,
59,
59,
61,
61,
61,
61,
59,
62,
62,
61,
59,
61,
61,
61,
61,
61,
61,
61,
61,
61,
61,
61,
61,
61,
61,
59,
61,
61,
62,
59,
61,
59,
62,
59,
61,
61,
58,
61,
61,
61,
61,
61,
61,
61,
61,
61,
61,
62,
62,
61,
61,
61,
61,
61,
62,
61,
61,
62,
61,
61,
61,
61,
61,
61,
61,
61,
62,
61,
61,
62,
61,
62,
62,
61,
62,
61,
59,
61,
62,
61,
61,
61,
61,
61,
62,
62,
62,
61,
61,
61,
61,
61,
61,
61,
59,
61,
61,
61,
61,
62,
62,
61,
61,
62,
61,
61,
61,
61,
61,
62,
61,
61,
61,
61,
61,
62,
61,
62,
61,
61,
61,
62,
61,
61,
59,
61,
59,
61,
61,
62,
61,
58,
61,
61,
59,
61,
61,
61,
61,
61,
61,
61,
59,
61,
59,
59,
61,
61,
61,
61,
61,
61,
59,
59,
61,
61,
59,
59,
61,
61,
61,
59,
62,
59,
59,
61,
61,
61,
61,
61,
62,
61,
59,
61,
59,
61,
62,
61,
61,
61,
59,
61,
59,
61,
62,
59,
59,
62,
61,
59,
59,
61,
61,
61,
61,
61,
61,
61,
62,
59,
61,
61,
61,
61,
61,
59,
61,
61,
61,
61,
62,
62,
62,
59,
61,
59,
59,
61,
59,
62,
61,
61,
59,
61,
59,
61,
61,
61,
61,
61,
62,
61,
61,
61,
58,
59,
61,
61,
59,
61,
61,
61,
62,
62,
61,
59,
59,
61,
61,
61,
59,
61,
61,
61,
62,
61,
61,
61,
61,
61,
59,
-65,
-63,
-63,
-63,
-63,
-63,
-63,
-63,
-63,
-63,
-63,
-63,
-63,
-62,
-65,
-63,
-63,
-62,
-62,
-65,
-62,
-65,
-63,
-62,
-65,
-65,
-62,
-63,
-63,
-65,
-65,
-63,
-63,
-65,
-63,
-63,
-63,
-63,
-65,
-66,
-65,
-65,
-65,
-63,
-66,
-65,
-63,
-63,
-63,
-63,
-65,
-65,
-63,
-65,
-62,
-65,
-62,
-65,
-63,
-63,
-63,
-63,
-62,
-63,
-65,
-63,
-63,
-63,
-62,
-62,
-63,
-63,
-63,
-65,
-65,
-63,
-63,
-65,
-62,
-62,
-63,
-62,
-63,
-65,
-63,
-63,
-65,
-63,
-62,
-65,
-63,
-63,
-63,
-65,
-63,
-63,
-63,
-62,
-65,
-63,
-63,
-62,
-63,
-65,
-63,
-63,
-63,
-63,
-65,
-63,
-63,
-65,
-63,
-62,
-63,
-63,
-63,
-65,
-62,
-63,
-63,
-65,
-65,
-63,
-65,
-62,
-62,
-63,
-65,
-62,
-65,
-63,
-65,
-62,
-65,
-65,
-65,
-66,
-63,
-63,
-65,
-66,
-62,
-65,
-63,
-65,
-63,
-65,
-63,
-63,
-63,
-65,
-62,
-63,
-63,
-63,
-63,
-62,
-63,
-63,
-62,
-62,
-65,
-63,
-65,
-65,
-65,
-65,
-63,
-63,
-63,
-65,
-63,
-63,
-65,
-63,
-63,
-63,
-62,
-65,
-65,
-65,
-63,
-63,
-62,
-65,
-61,
-63,
-62,
-63,
-63,
-63,
-65,
-65,
-65,
-63,
-62,
-62,
-63,
-63,
-65,
-63,
-63,
-63,
-63,
-63,
-62,
-63,
-65,
-63,
-63,
-63,
-65,
-63,
-65,
-63,
-62,
-63,
-63,
-62,
-65,
-62,
-63,
-63,
-65,
-65,
-65,
-65,
-63,
-65,
-66,
-63,
-65,
-63,
-63,
-66,
-63,
-65,
-62,
-62,
-62,
-63,
-63,
-62,
-65,
-63,
-63,
-65,
-63,
-63,
-65,
-65,
-63,
-63,
-61,
-62,
-62,
-62,
-63,
-63,
-63,
-63,
-63,
-62,
-63,
-63,
-65,
-62,
-62,
-62,
-63,
-65,
-65,
-62,
-65,
-65,
-62,
-63,
-62,
-63,
-63,
-63,
-63,
-63,
-63,
-65,
-65,
-63,
-63,
-63,
-65,
-66,
-63,
-65,
-63,
-63,
-63,
-63,
-62,
-62,
-65,
-63,
-63,
-65,
-66,
-62,
-63,
-63,
-63,
-65,
-63,
-63,
-65,
-63,
-63,
-63,
-63,
-62,
-62,
-63,
-63,
-63,
-62,
-62,
-63,
-62,
-65,
-63,
-65,
-63,
-63,
-63,
-63,
-65,
-63,
-63,
-63,
-63,
-65,
-62,
-65,
-62,
-65,
-63,
-63,
-63,
-63,
-62,
-65,
-65,
-63,
-62,
-65,
-65,
-63,
-63,
-65,
-65,
-65,
-65,
-63,
-65,
-63,
-63,
-65,
-63,
-63,
-65,
-63,
-62,
-65,
-65,
-65,
-65,
-66,
-66,
-65,
-66,
-62,
-65,
-65,
-65,
-65,
-66,
-65,
-63,
-63,
-65,
-63,
-63,
-63,
-62,
-65,
-63,
-63,
-63,
-63,
-63,
-62,
-65,
-65,
-65,
-62,
-63,
-63,
-63,
-61,
-65,
-62,
-63,
-65,
-63,
-66,
-63,
-63,
-63,
-63,
-65,
-65,
-63,
-63,
-63,
-63,
-63,
-65,
-63,
-63,
-65,
-63,
-65,
-63,
-65,
-63,
-63,
-66,
-63,
-65,
-65,
-63,
-65,
-63,
-65,
-63,
-65,
-65,
-63,
-65,
-63,
-65,
-63,
-63,
-63,
-63,
-63,
-65,
-63,
-62,
-65,
-65,
-63,
-63,
-65,
-63,
-62,
-63,
-63,
-63,
-65,
-65,
-66,
-65,
-65,
-62,
-65,
-65,
-66,
-63,
-65,
-63,
-65,
-65,
-63,
-65,
-65,
-65,
-63,
-63,
-63,
-65,
-63,
-65,
-63,
-66,
-63,
-65,
-63,
-63,
-65,
-65,
-65,
-65,
-63,
-65,
-63,
-63,
-63,
-63,
-65,
-63,
-63,
-65,
-65,
-65,
-63,
-66,
-63,
-63,
-65,
-63,
-65,
-65,
-63,
-62,
-63,
-65,
-66,
-63,
-65,
-65,
-63,
-65,
-63,
-63,
-65,
-65,
-63,
-63,
-63,
-62,
-63,
-65,
-62,
-63,
-65,
-63,
-65,
-65,
-65,
-63,
-63,
-63,
-65,
-63,
-66,
-63,
-63,
-62,
-63,
-65,
-63,
-63,
-63,
-63,
-63,
-63,
-63,
-65,
-65,
-63,
-63,
-63,
-65,
-65,
-63,
-63,
-63,
-63,
-63,
-66,
-65,
-62,
-66,
-65,
-65,
-65,
-65,
-65,
-65,
-63,
-63,
-65,
-63,
-63,
-63,
-63,
-63,
-63,
-65,
-63,
-63,
-63,
-63,
-63,
-63,
-63,
-65,
-62,
-62,
-65,
-62,
-65,
-65,
-63,
-63,
-65,
-63,
-63,
-65,
-63,
-65,
-63,
-65,
-63,
-65,
-65,
-63,
-63,
-62,
-62,
-63,
-65,
-63,
-65,
-62,
-63,
-65,
-62,
-65,
-63,
-63,
-65,
-63,
-63,
-63,
-63,
-63,
-65,
-65,
-63,
-63,
-66,
-65,
-65,
-63,
-63,
-65,
-63,
-65,
-63,
-65,
-63,
-63,
-62,
-65,
-65,
-62,
-65,
-65,
-66,
-62,
-65,
-65,
-63,
-63,
-63,
-65,
-63,
-65,
-63,
-65,
-63,
-63,
-63,
-63,
-65,
-63,
-62,
-65,
-65,
-63,
-65,
-65,
-63,
-63,
-65,
-63,
-63,
-65,
-65,
-63,
-63,
-63,
-65,
-63,
-65,
-65,
-62,
-65,
-63,
-65,
-65,
-65,
-62,
-65,
-65,
-63,
-65,
-63,
-63,
-63,
-65,
-65,
-65,
-63,
-65,
-63,
-65,
-63,
-65,
-63,
-63,
-63,
-63,
-63,
-62,
-63,
-63,
-66,
-63,
-63,
-65,
-65,
-65,
-66,
-63,
-65,
-63,
-63,
-65,
-65,
-65,
-63,
-65,
-65,
-65,
-63,
-65,
-65,
-63,
-62,
-63,
-63,
-62,
-65,
-63,
-65,
-63,
-63,
-65,
-65,
-65,
-63,
-65,
-63,
-63,
-65,
-65,
-65,
-65,
-66,
-63,
-63,
-63,
-65,
-63,
-65,
-65,
-63,
-63,
-65,
-63,
-65,
-63,
-63,
-65,
-65,
-63,
-63,
-63,
-65,
-63,
-63,
-65,
-65,
-62,
-65,
-66,
-63,
-63,
-63,
-65,
-63,
-63,
-63,
-65,
-65,
-62,
-65,
-62,
-62,
-63,
-65,
-63,
-63,
-63,
-63,
-65,
-63,
-65,
-63,
-63,
-65,
-63,
-62,
-65,
-63,
-63,
-65,
-65,
-65,
-62,
-63,
-63,
-65,
-63,
-63,
-63,
-63,
-65,
-65,
-62,
-63,
-65,
-63,
-65,
-65,
-65,
-63,
-63,
-63,
-63,
-63,
-63,
-65,
-65,
-63,
-65,
-63,
-63,
-65,
-65,
-66,
-65,
-65,
-63,
-65,
-63,
-65,
-62,
-66,
-63,
-63,
-63,
-66,
-63,
-66,
-63,
-63,
-63,
-63,
-63,
-65,
-65,
-65,
-63,
-63,
-65,
-63,
-63,
-65,
-65,
-66,
-61,
-62,
-63,
-65,
-62,
-63,
-65,
-63,
-65,
-65,
-62,
-65,
-65,
-63,
-63,
-63,
-63,
-65,
-63,
-65,
-63,
-65,
-63,
-63,
-63,
-65,
-63,
-63,
-65,
-65,
-63,
-65,
-65,
-65,
-63,
-63,
-63,
-63,
-65,
-66,
-63,
-66,
-62,
-63,
-63,
-65,
-65,
-63,
-63,
-65,
-65,
-65,
-65,
-63,
-65,
-65,
-65,
-63,
-62,
-63,
-65,
-63,
-63,
-63,
-65,
-63,
-65,
-63,
-63,
-65,
-63,
-63,
-63,
-63,
-63,
-63,
-65,
-66,
-62,
-62,
-65,
-65,
-65,
-62,
-63,
-65,
-65,
-62,
-63,
-62,
-63,
-63,
-63,
-62,
-65,
-63,
-63,
-63,
-63,
61,
62,
59,
61,
61,
61,
59,
61,
61,
62,
61,
59,
59,
61,
61,
59,
61,
61,
61,
61,
61,
62,
61,
61,
61,
62,
61,
61,
61,
61,
59,
62,
62,
61,
59,
59,
59,
62,
59,
59,
59,
62,
61,
59,
61,
62,
61,
61,
61,
61,
61,
61,
61,
61,
62,
61,
62,
61,
61,
62,
59,
61,
61,
61,
61,
61,
62,
61,
61,
62,
61,
61,
61,
62,
61,
61,
62,
61,
59,
59,
61,
62,
61,
61,
61,
62,
61,
61,
61,
61,
61,
59,
61,
61,
61,
61,
61,
61,
61,
61,
61,
61,
61,
61,
61,
62,
61,
61,
62,
61,
61,
58,
59,
62,
62,
61,
61,
61,
61,
61,
62,
61,
61,
61,
61,
61,
61,
61,
59,
61,
62,
61,
61,
59,
61,
61,
61,
61,
62,
61,
61,
61,
59,
61,
61,
61,
62,
61,
61,
61,
61,
62,
58,
62,
59,
61,
59,
62,
59,
62,
61,
61,
61,
62,
62,
61,
61,
62,
61,
61,
61,
62,
62,
61,
61,
61,
61,
61,
61,
61,
62,
62,
61,
61,
62,
61,
61,
61,
62,
59,
59,
62,
59,
61,
61,
62,
59,
62,
59,
62,
59,
61,
61,
61,
59,
61,
59,
62,
62,
61,
61,
61,
61,
61,
61,
61,
62,
61,
61,
61,
61,
61,
61,
61,
61,
62,
61,
61,
61,
59,
59,
61,
58,
61,
61,
61,
62,
61,
62,
62,
61,
63,
59,
61,
62,
62,
61,
62,
61,
61,
61,
62,
61,
61,
59,
61,
59,
61,
61,
62,
59,
61,
61,
62,
61,
59,
62,
59,
62,
61,
61,
61,
61,
61,
62,
61,
61,
61,
61,
61,
61,
61,
61,
62,
61,
62,
61,
61,
62,
61,
61,
59,
61,
61,
61,
59,
61,
61,
61,
59,
61,
61,
59,
59,
59,
59,
61,
59,
59,
61,
62,
61,
61,
61,
61,
61,
61,
61,
62,
61,
59,
59,
63,
61,
61,
61,
61,
61,
61,
61,
59,
59,
61,
59,
62,
61,
61,
59,
59,
59,
61,
61,
62,
61,
59,
61,
59,
61,
61,
62,
62,
62,
62,
61,
61,
61,
59,
61,
61,
62,
61,
61,
61,
62,
61,
61,
59,
61,
61,
61,
62,
62,
61,
61,
59,
62,
59,
61,
61,
61,
61,
61,
61,
59,
62,
61,
61,
62,
61,
61,
61,
61,
61,
62,
61,
61,
61,
61,
61,
58,
61,
62,
61,
61,
61,
61,
61,
62,
61,
61,
61,
61,
61,
61,
61,
62,
59,
62,
61,
61,
61,
61,
59,
62,
61,
61,
61,
61,
59,
61,
61,
61,
61,
59,
61,
61,
61,
61,
62,
62,
62,
61,
61,
62,
62,
61,
61,
61,
59,
59,
61,
62,
62,
61,
61,
62,
62,
61,
59,
62,
61,
61,
61,
59,
61,
61,
61,
61,
61,
61,
61,
61,
61,
61,
61,
61,
61,
62,
59,
61,
62,
62,
62,
62,
62,
62,
61,
62,
61,
62,
61,
61,
61,
61,
62,
61,
61,
61,
61,
62,
61,
61,
61,
61,
61,
61,
62,
61,
61,
61,
62,
61,
62,
61,
61,
59,
61,
61,
61,
61,
61,
62,
62,
61,
61,
62,
61,
61,
62,
61,
61,
61,
61,
62,
61,
61,
59,
62,
61,
62,
61,
62,
61,
61,
61,
61,
61,
61,
61,
62,
59,
61,
61,
61,
62,
62,
62,
62,
62,
59,
61,
61,
61,
61,
62,
61,
59,
61,
62,
61,
61,
61,
61,
62,
61,
62,
61,
59,
61,
61,
61,
61,
61,
61,
61,
61,
62,
61,
61,
59,
61,
62,
61,
61,
61,
61,
59,
62,
61,
62,
61,
61,
62,
61,
61,
61,
59,
61,
61,
59,
61,
62,
61,
61,
59,
61,
61,
62,
61,
61,
62,
61,
59,
61,
63,
61,
61,
61,
62,
62,
61,
61,
62,
62,
61,
62,
62,
62,
61,
62,
61,
62,
61,
59,
61,
61,
61,
59,
59,
61,
62,
61,
61,
61,
61,
62,
62,
59,
62,
62,
61,
61,
61,
62,
61,
61,
61,
61,
61,
62,
62,
61,
62,
61,
61,
61,
61,
61,
59,
61,
61,
61,
61,
61,
61,
61,
61,
61,
61,
62,
59,
61,
59,
61,
59,
61,
61,
61,
62,
61,
63,
62,
62,
62,
62,
61,
62,
61,
63,
61,
61,
62,
61,
61,
61,
62,
61,
61,
62,
62,
61,
62,
59,
59,
61,
59,
62,
61,
62,
63,
61,
61,
62,
61,
62,
61,
61,
61,
62,
61,
62,
62,
62,
62,
59,
61,
62,
61,
59,
61,
61,
61,
62,
61,
62,
61,
62,
61,
62,
61,
61,
61,
61,
61,
62,
62,
61,
61,
61,
59,
59,
61,
59,
61,
59,
59,
59,
62,
61,
59,
61,
61,
61,
61,
61,
59,
62,
59,
61,
59,
61,
61,
61,
59,
62,
61,
61,
62,
61,
62,
61,
62,
62,
61,
59,
59,
62,
61,
61,
61,
61,
62,
62,
61,
61,
61,
61,
61,
59,
61,
61,
61,
61,
62,
58,
62,
62,
61,
61,
61,
61,
61,
61,
61,
61,
61,
62,
62,
61,
61,
61,
61,
61,
62,
61,
62,
61,
62,
61,
61,
61,
61,
61,
61,
62,
61,
61,
62,
61,
61,
61,
62,
61,
61,
62,
62,
61,
61,
62,
61,
62,
62,
61,
61,
61,
62,
61,
59,
61,
58,
62,
61,
59,
61,
62,
59,
61,
61,
61,
59,
61,
59,
62,
